order_id,sku_name,sku_id,quantity,sku_mrp,dist_id,amount,order_date,dist_region,sku_category,order_year,order_month,dist_city,dist_state,dist_size_category
4019,Propanol 1L Can,PROP/1L/C,147,1300,TL2348,191100,11/15/2022,South,Propanol,2022,November,Hyderabad,Telangana,small 
6877,Ethanol 1L Can,ETH/1L/C,47,200,TL2348,9400,2/5/2022,South,Ethanol,2022,February,Hyderabad,Telangana,small 
7238,Ethanol 1L Bottle,ETH/1L/B,41,100,MA2350,4100,1/11/2020,West,Ethanol,2020,January,Pune,Maharashtra,small 
6457,Propanol 1L Can,PROP/1L/C,138,1300,MA2350,179400,1/20/2020,West,Propanol,2020,January,Pune,Maharashtra,small 
7472,Propanol 1L Bottle,PROP/1L/B,127,3426,RJ4367,435102,3/30/2020,North,Propanol,2020,March,Jaipur,Rajasthan,small 
5579,Propanol 1L Bottle,PROP/1L/B,148,3426,WB2346,507048,6/29/2022,East,Propanol,2022,June,Kolkata,West Bengal,large
5778,Propanol 3L Drum ,PROP/3L/D,71,1200,AS9648,85200,8/19/2020,East,Propanol,2020,August,Jorhat ,Assam,small 
7142,Ethanol 3L Drum,ETH/3L/D,85,1500,PU2675,127500,7/18/2023,North,Ethanol,2023,July,Bhatinda ,Punjab,large
6911,Butanol 2L Bottle,BUT/2L/B,35,657,TN2347,22995,2/9/2024,South,Butanol,2024,February,Chennai,Tamil Nadu,large
5600,Ethanol 1L Bottle,ETH/1L/B,148,100,PU2675,14800,5/6/2024,North,Ethanol,2024,May,Bhatinda ,Punjab,large
5465,Ethanol 3L Drum,ETH/3L/D,194,1500,TL2348,291000,8/27/2022,South,Ethanol,2022,August,Hyderabad,Telangana,small 
5457,Ethanol 1L Can,ETH/1L/C,71,200,TN2347,14200,8/24/2022,South,Ethanol,2022,August,Chennai,Tamil Nadu,large
5282,Propanol 3L Drum ,PROP/3L/D,82,1200,WB2346,98400,8/31/2021,East,Propanol,2021,August,Kolkata,West Bengal,large
7426,Ethanol 3L Drum,ETH/3L/D,84,1500,TN2347,126000,1/4/2021,South,Ethanol,2021,January,Chennai,Tamil Nadu,large
6883,Propanol 3L Drum ,PROP/3L/D,170,1200,MH2345,204000,5/22/2020,West,Propanol,2020,May,Mumbai,Maharashtra,small 
5364,Ethanol 1L Bottle,ETH/1L/B,195,100,TL2348,19500,2/9/2022,South,Ethanol,2022,February,Hyderabad,Telangana,small 
6114,Ethanol 3L Drum,ETH/3L/D,130,1500,PU2675,195000,4/27/2024,North,Ethanol,2024,April,Bhatinda ,Punjab,large
4592,Butanol 2L Bottle,BUT/2L/B,48,657,RJ4367,31536,9/10/2024,North,Butanol,2024,September,Jaipur,Rajasthan,small 
4156,Butanol 2L Bottle,BUT/2L/B,124,657,KA2349,81468,8/3/2023,South,Butanol,2023,August,Bangalore,Karnataka,large
7179,Ethanol 1L Bottle,ETH/1L/B,123,100,KA2349,12300,2/17/2020,South,Ethanol,2020,February,Bangalore,Karnataka,large
6430,Ethanol 1L Bottle,ETH/1L/B,197,100,RJ4367,19700,5/8/2024,North,Ethanol,2024,May,Jaipur,Rajasthan,small 
7118,Propanol 1L Can,PROP/1L/C,127,1300,TN2347,165100,8/18/2024,South,Propanol,2024,August,Chennai,Tamil Nadu,large
7086,Propanol 3L Drum ,PROP/3L/D,171,1200,TL2348,205200,5/8/2023,South,Propanol,2023,May,Hyderabad,Telangana,small 
6771,Propanol 1L Bottle,PROP/1L/B,176,3426,MA2350,602976,3/14/2024,West,Propanol,2024,March,Pune,Maharashtra,small 
7575,Propanol 1L Can,PROP/1L/C,198,1300,AS9648,257400,5/23/2024,East,Propanol,2024,May,Jorhat ,Assam,small 
7565,Propanol 1L Bottle,PROP/1L/B,108,3426,MH2345,370008,9/16/2021,West,Propanol,2021,September,Mumbai,Maharashtra,small 
6214,Propanol 1L Can,PROP/1L/C,12,1300,MH2345,15600,1/20/2024,West,Propanol,2024,January,Mumbai,Maharashtra,small 
5174,Butanol 2L Bottle,BUT/2L/B,57,657,TL2348,37449,10/1/2022,South,Butanol,2022,October,Hyderabad,Telangana,small 
7329,Propanol 1L Bottle,PROP/1L/B,132,3426,MA2350,452232,3/21/2022,West,Propanol,2022,March,Pune,Maharashtra,small 
6336,Propanol 1L Can,PROP/1L/C,174,1300,AS9648,226200,8/16/2023,East,Propanol,2023,August,Jorhat ,Assam,small 
4568,Ethanol 3L Drum,ETH/3L/D,161,1500,RJ4367,241500,1/18/2022,North,Ethanol,2022,January,Jaipur,Rajasthan,small 
5344,Propanol 1L Can,PROP/1L/C,124,1300,MH2345,161200,4/14/2022,West,Propanol,2022,April,Mumbai,Maharashtra,small 
4518,Ethanol 3L Drum,ETH/3L/D,173,1500,KA2349,259500,8/24/2021,South,Ethanol,2021,August,Bangalore,Karnataka,large
6975,Propanol 1L Bottle,PROP/1L/B,101,3426,KA2349,346026,11/20/2022,South,Propanol,2022,November,Bangalore,Karnataka,large
5842,Ethanol 3L Drum,ETH/3L/D,99,1500,MA2350,148500,12/11/2022,West,Ethanol,2022,December,Pune,Maharashtra,small 
6646,Ethanol 3L Drum,ETH/3L/D,59,1500,MH2345,88500,2/22/2023,West,Ethanol,2023,February,Mumbai,Maharashtra,small 
4489,Propanol 1L Bottle,PROP/1L/B,138,3426,MH2345,472788,2/1/2023,West,Propanol,2023,February,Mumbai,Maharashtra,small 
5667,Ethanol 3L Drum,ETH/3L/D,79,1500,PU2675,118500,8/24/2020,North,Ethanol,2020,August,Bhatinda ,Punjab,large
5064,Ethanol 3L Drum,ETH/3L/D,45,1500,KA2349,67500,9/2/2020,South,Ethanol,2020,September,Bangalore,Karnataka,large
4521,Ethanol 1L Bottle,ETH/1L/B,147,100,WB2346,14700,2/6/2020,East,Ethanol,2020,February,Kolkata,West Bengal,large
5826,Propanol 3L Drum ,PROP/3L/D,55,1200,PU2675,66000,7/20/2024,North,Propanol,2024,July,Bhatinda ,Punjab,large
4170,Propanol 3L Drum ,PROP/3L/D,114,1200,PU2675,136800,7/26/2023,North,Propanol,2023,July,Bhatinda ,Punjab,large
7437,Propanol 1L Bottle,PROP/1L/B,163,3426,MA2350,558438,4/10/2020,West,Propanol,2020,April,Pune,Maharashtra,small 
7103,Propanol 1L Can,PROP/1L/C,199,1300,MA2350,258700,12/16/2024,West,Propanol,2024,December,Pune,Maharashtra,small 
7975,Butanol 2L Bottle,PROP/3L/D,43,657,MH2345,28251,5/26/2020,West,Propanol,2020,May,Mumbai,Maharashtra,small 
7158,Propanol 3L Drum ,PROP/3L/D,175,1200,TN2347,210000,6/11/2020,South,Propanol,2020,June,Chennai,Tamil Nadu,large
5675,Ethanol 1L Can,ETH/1L/C,76,200,MA2350,15200,2/19/2020,West,Ethanol,2020,February,Pune,Maharashtra,small 
7255,Propanol 1L Bottle,PROP/1L/B,154,3426,RJ4367,527604,5/2/2023,North,Propanol,2023,May,Jaipur,Rajasthan,small 
7069,Ethanol 1L Bottle,ETH/1L/B,143,100,TL2348,14300,4/16/2021,South,Ethanol,2021,April,Hyderabad,Telangana,small 
7402,Ethanol 1L Bottle,ETH/1L/B,158,100,MA2350,15800,3/20/2022,West,Ethanol,2022,March,Pune,Maharashtra,small 
6150,Propanol 1L Bottle,PROP/3L/D,68,3426,RJ4367,232968,6/25/2020,North,Propanol,2020,June,Jaipur,Rajasthan,small 
6008,Ethanol 1L Bottle,ETH/1L/B,192,100,TN2347,19200,12/17/2021,South,Ethanol,2021,December,Chennai,Tamil Nadu,large
5367,Propanol 1L Bottle,PROP/1L/B,136,3426,RJ4367,465936,1/10/2023,North,Propanol,2023,January,Jaipur,Rajasthan,small 
5669,Propanol 3L Drum ,PROP/3L/D,51,1200,AS9648,61200,5/14/2021,East,Propanol,2021,May,Jorhat ,Assam,small 
5882,Ethanol 3L Drum,ETH/3L/D,32,1500,MH2345,48000,9/24/2021,West,Ethanol,2021,September,Mumbai,Maharashtra,small 
7662,Ethanol 1L Can,ETH/1L/C,29,200,KA2349,5800,5/30/2024,South,Ethanol,2024,May,Bangalore,Karnataka,large
5291,Propanol 1L Can,PROP/1L/C,16,1300,AS9648,20800,1/15/2023,East,Propanol,2023,January,Jorhat ,Assam,small 
7067,Ethanol 3L Drum,ETH/3L/D,172,1500,AS9648,258000,2/4/2024,East,Ethanol,2024,February,Jorhat ,Assam,small 
6553,Ethanol 1L Bottle,ETH/1L/B,86,100,MH2345,8600,8/4/2022,West,Ethanol,2022,August,Mumbai,Maharashtra,small 
6339,Propanol 1L Can,PROP/1L/C,134,1300,RJ4367,174200,8/6/2024,North,Propanol,2024,August,Jaipur,Rajasthan,small 
6787,Ethanol 1L Bottle,ETH/1L/B,176,100,TL2348,17600,1/14/2023,South,Ethanol,2023,January,Hyderabad,Telangana,small 
6001,Butanol 2L Bottle,BUT/2L/B,33,657,RJ4367,21681,7/11/2022,North,Butanol,2022,July,Jaipur,Rajasthan,small 
4444,Ethanol 1L Bottle,ETH/1L/B,183,100,PU2675,18300,11/15/2023,North,Ethanol,2023,November,Bhatinda ,Punjab,large
5960,Ethanol 1L Can,ETH/1L/C,101,200,PU2675,20200,3/27/2021,North,Ethanol,2021,March,Bhatinda ,Punjab,large
5200,Ethanol 1L Can,ETH/1L/C,175,200,TN2347,35000,8/8/2020,South,Ethanol,2020,August,Chennai,Tamil Nadu,large
7040,Propanol 1L Bottle,PROP/1L/B,188,3426,RJ4367,644088,7/19/2024,North,Propanol,2024,July,Jaipur,Rajasthan,small 
4657,Ethanol 3L Drum,ETH/3L/D,18,1500,TN2347,27000,4/20/2020,South,Ethanol,2020,April,Chennai,Tamil Nadu,large
5924,Ethanol 1L Can,ETH/1L/C,147,200,KA2349,29400,5/16/2021,South,Ethanol,2021,May,Bangalore,Karnataka,large
5747,Ethanol 1L Can,ETH/1L/C,134,200,TN2347,26800,8/2/2020,South,Ethanol,2020,August,Chennai,Tamil Nadu,large
7814,Ethanol 3L Drum,ETH/3L/D,79,1500,AS9648,118500,7/24/2022,East,Ethanol,2022,July,Jorhat ,Assam,small 
4001,Ethanol 3L Drum,ETH/3L/D,174,1500,TN2347,261000,5/25/2022,South,Ethanol,2022,May,Chennai,Tamil Nadu,large
4615,Ethanol 3L Drum,ETH/3L/D,173,1500,PU2675,259500,7/9/2020,North,Ethanol,2020,July,Bhatinda ,Punjab,large
6276,Propanol 1L Can,PROP/1L/C,176,1300,TN2347,228800,5/3/2022,South,Propanol,2022,May,Chennai,Tamil Nadu,large
5715,Ethanol 3L Drum,ETH/3L/D,106,1500,MH2345,159000,7/29/2020,West,Ethanol,2020,July,Mumbai,Maharashtra,small 
5392,Ethanol 1L Can,ETH/1L/C,84,200,MH2345,16800,12/12/2022,West,Ethanol,2022,December,Mumbai,Maharashtra,small 
7903,Butanol 2L Bottle,BUT/2L/B,77,657,KA2349,50589,3/2/2021,South,Butanol,2021,March,Bangalore,Karnataka,large
5524,Butanol 2L Bottle,BUT/2L/B,121,657,AS9648,79497,4/27/2024,East,Butanol,2024,April,Jorhat ,Assam,small 
6133,Propanol 1L Bottle,PROP/1L/B,151,3426,MA2350,517326,9/18/2022,West,Propanol,2022,September,Pune,Maharashtra,small 
6028,Ethanol 1L Bottle,ETH/1L/B,79,100,WB2346,7900,12/5/2022,East,Ethanol,2022,December,Kolkata,West Bengal,large
6638,Propanol 1L Can,PROP/1L/C,128,1300,PU2675,166400,7/31/2024,North,Propanol,2024,July,Bhatinda ,Punjab,large
7036,Ethanol 1L Can,ETH/1L/C,35,200,KA2349,7000,9/3/2023,South,Ethanol,2023,September,Bangalore,Karnataka,large
7871,Propanol 1L Can,PROP/1L/C,123,1300,WB2346,159900,10/28/2024,East,Propanol,2024,October,Kolkata,West Bengal,large
7457,Propanol 1L Bottle,PROP/1L/B,15,3426,PU2675,51390,5/17/2024,North,Propanol,2024,May,Bhatinda ,Punjab,large
7689,Propanol 1L Can,PROP/1L/C,153,1300,AS9648,198900,7/12/2021,East,Propanol,2021,July,Jorhat ,Assam,small 
7904,Ethanol 3L Drum,ETH/3L/D,103,1500,TL2348,154500,1/15/2021,South,Ethanol,2021,January,Hyderabad,Telangana,small 
6412,Propanol 1L Bottle,PROP/1L/B,46,3426,MH2345,157596,8/9/2024,West,Propanol,2024,August,Mumbai,Maharashtra,small 
5350,Propanol 1L Bottle,PROP/1L/B,156,3426,AS9648,534456,6/29/2021,East,Propanol,2021,June,Jorhat ,Assam,small 
4139,Ethanol 3L Drum,ETH/3L/D,186,1500,KA2349,279000,5/27/2024,South,Ethanol,2024,May,Bangalore,Karnataka,large
7922,Ethanol 1L Can,ETH/1L/C,170,200,RJ4367,34000,2/11/2023,North,Ethanol,2023,February,Jaipur,Rajasthan,small 
5733,Propanol 3L Drum ,PROP/3L/D,188,1200,RJ4367,225600,4/2/2022,North,Propanol,2022,April,Jaipur,Rajasthan,small 
4978,Ethanol 1L Bottle,ETH/1L/B,82,100,WB2346,8200,6/13/2023,East,Ethanol,2023,June,Kolkata,West Bengal,large
7107,Propanol 1L Bottle,PROP/1L/B,104,3426,AS9648,356304,7/7/2021,East,Propanol,2021,July,Jorhat ,Assam,small 
4435,Butanol 2L Bottle,BUT/2L/B,46,657,TL2348,30222,6/8/2022,South,Butanol,2022,June,Hyderabad,Telangana,small 
7995,Propanol 1L Bottle,PROP/1L/B,57,3426,KA2349,195282,4/3/2024,South,Propanol,2024,April,Bangalore,Karnataka,large
6930,Ethanol 1L Can,ETH/1L/C,119,200,MH2345,23800,3/17/2023,West,Ethanol,2023,March,Mumbai,Maharashtra,small 
7759,Propanol 1L Can,PROP/1L/C,161,1300,TN2347,209300,5/28/2022,South,Propanol,2022,May,Chennai,Tamil Nadu,large
4115,Propanol 1L Bottle,PROP/1L/B,29,3426,TN2347,99354,5/11/2022,South,Propanol,2022,May,Chennai,Tamil Nadu,large
4853,Propanol 1L Bottle,PROP/1L/B,104,3426,RJ4367,356304,12/13/2021,North,Propanol,2021,December,Jaipur,Rajasthan,small 
6554,Butanol 2L Bottle,BUT/2L/B,79,657,WB2346,51903,7/2/2020,East,Butanol,2020,July,Kolkata,West Bengal,large
4582,Propanol 3L Drum ,PROP/3L/D,196,1200,TL2348,235200,1/18/2020,South,Propanol,2020,January,Hyderabad,Telangana,small 
5105,Butanol 2L Bottle,BUT/2L/B,149,657,MH2345,97893,4/28/2021,West,Butanol,2021,April,Mumbai,Maharashtra,small 
6018,Ethanol 3L Drum,ETH/3L/D,182,1500,TN2347,273000,3/6/2024,South,Ethanol,2024,March,Chennai,Tamil Nadu,large
7742,Ethanol 3L Drum,ETH/3L/D,61,1500,KA2349,91500,8/6/2020,South,Ethanol,2020,August,Bangalore,Karnataka,large
7830,Butanol 2L Bottle,BUT/2L/B,161,657,RJ4367,105777,7/7/2023,North,Butanol,2023,July,Jaipur,Rajasthan,small 
4439,Butanol 2L Bottle,BUT/2L/B,105,657,MH2345,68985,5/1/2023,West,Butanol,2023,May,Mumbai,Maharashtra,small 
7089,Ethanol 3L Drum,ETH/3L/D,91,1500,MH2345,136500,6/2/2022,West,Ethanol,2022,June,Mumbai,Maharashtra,small 
6187,Ethanol 3L Drum,ETH/3L/D,167,1500,AS9648,250500,10/17/2021,East,Ethanol,2021,October,Jorhat ,Assam,small 
4731,Butanol 2L Bottle,BUT/2L/B,37,657,AS9648,24309,2/1/2021,East,Butanol,2021,February,Jorhat ,Assam,small 
5763,Propanol 1L Bottle,PROP/1L/B,71,3426,TL2348,243246,7/3/2020,South,Propanol,2020,July,Hyderabad,Telangana,small 
4713,Propanol 1L Bottle,PROP/1L/B,174,3426,RJ4367,596124,11/19/2022,North,Propanol,2022,November,Jaipur,Rajasthan,small 
6114,Butanol 2L Bottle,BUT/2L/B,54,657,KA2349,35478,8/31/2023,South,Butanol,2023,August,Bangalore,Karnataka,large
6325,Ethanol 1L Bottle,ETH/1L/B,31,100,MA2350,3100,6/2/2024,West,Ethanol,2024,June,Pune,Maharashtra,small 
4595,Propanol 1L Bottle,PROP/1L/B,84,3426,TL2348,287784,8/6/2022,South,Propanol,2022,August,Hyderabad,Telangana,small 
5651,Propanol 1L Can,PROP/1L/C,165,1300,WB2346,214500,5/16/2023,East,Propanol,2023,May,Kolkata,West Bengal,large
4381,Butanol 2L Bottle,BUT/2L/B,189,657,RJ4367,124173,12/9/2020,North,Butanol,2020,December,Jaipur,Rajasthan,small 
4512,Ethanol 3L Drum,ETH/3L/D,186,1500,WB2346,279000,2/5/2020,East,Ethanol,2020,February,Kolkata,West Bengal,large
6694,Ethanol 1L Bottle,ETH/1L/B,141,100,PU2675,14100,9/10/2021,North,Ethanol,2021,September,Bhatinda ,Punjab,large
7533,Butanol 2L Bottle,BUT/2L/B,81,657,KA2349,53217,10/26/2022,South,Butanol,2022,October,Bangalore,Karnataka,large
7059,Propanol 1L Bottle,PROP/1L/B,34,3426,WB2346,116484,4/14/2024,East,Propanol,2024,April,Kolkata,West Bengal,large
7259,Propanol 1L Bottle,PROP/1L/B,44,3426,RJ4367,150744,5/19/2024,North,Propanol,2024,May,Jaipur,Rajasthan,small 
6092,Propanol 1L Bottle,PROP/1L/B,156,3426,TN2347,534456,10/2/2021,South,Propanol,2021,October,Chennai,Tamil Nadu,large
7662,Propanol 3L Drum ,PROP/3L/D,26,1200,MH2345,31200,2/3/2023,West,Propanol,2023,February,Mumbai,Maharashtra,small 
7376,Ethanol 1L Can,ETH/1L/C,105,200,RJ4367,21000,10/4/2020,North,Ethanol,2020,October,Jaipur,Rajasthan,small 
5423,Propanol 1L Can,PROP/1L/C,179,1300,RJ4367,232700,9/16/2023,North,Propanol,2023,September,Jaipur,Rajasthan,small 
6943,Propanol 1L Can,PROP/1L/C,80,1300,RJ4367,104000,2/15/2022,North,Propanol,2022,February,Jaipur,Rajasthan,small 
5217,Propanol 1L Can,PROP/1L/C,71,1300,AS9648,92300,2/11/2021,East,Propanol,2021,February,Jorhat ,Assam,small 
6043,Propanol 1L Bottle,PROP/1L/B,199,3426,TN2347,681774,7/29/2022,South,Propanol,2022,July,Chennai,Tamil Nadu,large
6425,Ethanol 1L Bottle,ETH/1L/B,71,100,RJ4367,7100,12/13/2020,North,Ethanol,2020,December,Jaipur,Rajasthan,small 
4566,Butanol 2L Bottle,BUT/2L/B,22,657,KA2349,14454,4/19/2021,South,Butanol,2021,April,Bangalore,Karnataka,large
5380,Propanol 3L Drum ,PROP/3L/D,55,1200,MA2350,66000,1/23/2022,West,Propanol,2022,January,Pune,Maharashtra,small 
4936,Butanol 2L Bottle,BUT/2L/B,159,657,MA2350,104463,11/28/2020,West,Butanol,2020,November,Pune,Maharashtra,small 
7522,Propanol 3L Drum ,PROP/3L/D,33,1200,TL2348,39600,6/27/2022,South,Propanol,2022,June,Hyderabad,Telangana,small 
6780,Propanol 3L Drum ,PROP/3L/D,38,1200,PU2675,45600,12/22/2021,North,Propanol,2021,December,Bhatinda ,Punjab,large
4254,Ethanol 1L Can,ETH/1L/C,51,200,PU2675,10200,9/3/2020,North,Ethanol,2020,September,Bhatinda ,Punjab,large
7750,Propanol 1L Can,PROP/1L/C,97,1300,TN2347,126100,9/7/2024,South,Propanol,2024,September,Chennai,Tamil Nadu,large
6778,Propanol 3L Drum ,PROP/3L/D,31,1200,AS9648,37200,6/22/2020,East,Propanol,2020,June,Jorhat ,Assam,small 
5038,Butanol 2L Bottle,BUT/2L/B,69,657,AS9648,45333,9/18/2023,East,Butanol,2023,September,Jorhat ,Assam,small 
4059,Propanol 1L Can,PROP/1L/C,199,1300,TL2348,258700,8/24/2023,South,Propanol,2023,August,Hyderabad,Telangana,small 
6766,Ethanol 1L Can,ETH/1L/C,183,200,TL2348,36600,6/21/2024,South,Ethanol,2024,June,Hyderabad,Telangana,small 
6276,Propanol 3L Drum ,PROP/3L/D,175,1200,PU2675,210000,10/20/2021,North,Propanol,2021,October,Bhatinda ,Punjab,large
5234,Ethanol 1L Can,ETH/1L/C,59,200,WB2346,11800,1/4/2022,East,Ethanol,2022,January,Kolkata,West Bengal,large
6093,Propanol 1L Bottle,PROP/1L/B,196,3426,AS9648,671496,4/26/2022,East,Propanol,2022,April,Jorhat ,Assam,small 
5591,Ethanol 1L Can,ETH/1L/C,194,200,RJ4367,38800,8/1/2024,North,Ethanol,2024,August,Jaipur,Rajasthan,small 
5129,Ethanol 1L Bottle,ETH/1L/B,198,100,PU2675,19800,3/31/2024,North,Ethanol,2024,March,Bhatinda ,Punjab,large
5454,Ethanol 1L Bottle,ETH/1L/B,95,100,AS9648,9500,10/14/2023,East,Ethanol,2023,October,Jorhat ,Assam,small 
7500,Butanol 2L Bottle,BUT/2L/B,163,657,KA2349,107091,2/2/2022,South,Butanol,2022,February,Bangalore,Karnataka,large
6411,Ethanol 1L Can,ETH/1L/C,76,200,TN2347,15200,7/12/2020,South,Ethanol,2020,July,Chennai,Tamil Nadu,large
6865,Propanol 1L Can,PROP/1L/C,28,1300,RJ4367,36400,1/10/2022,North,Propanol,2022,January,Jaipur,Rajasthan,small 
5636,Propanol 1L Can,PROP/1L/C,74,1300,WB2346,96200,6/21/2022,East,Propanol,2022,June,Kolkata,West Bengal,large
7871,Propanol 3L Drum ,PROP/3L/D,124,1200,MA2350,148800,11/14/2022,West,Propanol,2022,November,Pune,Maharashtra,small 
5957,Propanol 1L Bottle,PROP/1L/B,150,3426,WB2346,513900,6/20/2024,East,Propanol,2024,June,Kolkata,West Bengal,large
5796,Propanol 1L Bottle,PROP/1L/B,26,3426,WB2346,89076,9/28/2021,East,Propanol,2021,September,Kolkata,West Bengal,large
6206,Ethanol 1L Bottle,ETH/1L/B,171,100,TL2348,17100,1/3/2022,South,Ethanol,2022,January,Hyderabad,Telangana,small 
7184,Propanol 3L Drum ,PROP/3L/D,66,1200,MH2345,79200,3/23/2023,West,Propanol,2023,March,Mumbai,Maharashtra,small 
5586,Ethanol 3L Drum,ETH/3L/D,188,1500,KA2349,282000,2/21/2023,South,Ethanol,2023,February,Bangalore,Karnataka,large
5914,Ethanol 1L Can,ETH/1L/C,104,200,TL2348,20800,7/15/2021,South,Ethanol,2021,July,Hyderabad,Telangana,small 
7303,Ethanol 3L Drum,ETH/3L/D,192,1500,AS9648,288000,3/2/2023,East,Ethanol,2023,March,Jorhat ,Assam,small 
7693,Propanol 3L Drum ,PROP/3L/D,68,1200,RJ4367,81600,11/6/2021,North,Propanol,2021,November,Jaipur,Rajasthan,small 
6171,Butanol 2L Bottle,BUT/2L/B,44,657,WB2346,28908,10/7/2021,East,Butanol,2021,October,Kolkata,West Bengal,large
7109,Propanol 1L Can,PROP/1L/C,119,1300,TL2348,154700,2/4/2024,South,Propanol,2024,February,Hyderabad,Telangana,small 
5108,Propanol 3L Drum ,PROP/3L/D,127,1200,TN2347,152400,6/5/2023,South,Propanol,2023,June,Chennai,Tamil Nadu,large
7403,Ethanol 3L Drum,ETH/3L/D,29,1500,PU2675,43500,1/3/2023,North,Ethanol,2023,January,Bhatinda ,Punjab,large
6647,Propanol 1L Can,PROP/1L/C,129,1300,MA2350,167700,7/19/2021,West,Propanol,2021,July,Pune,Maharashtra,small 
5363,Propanol 1L Bottle,PROP/1L/B,10,3426,MH2345,34260,12/7/2024,West,Propanol,2024,December,Mumbai,Maharashtra,small 
5370,Ethanol 3L Drum,ETH/3L/D,118,1500,MH2345,177000,1/28/2022,West,Ethanol,2022,January,Mumbai,Maharashtra,small 
4680,Butanol 2L Bottle,BUT/2L/B,102,657,TL2348,67014,12/17/2022,South,Butanol,2022,December,Hyderabad,Telangana,small 
4699,Ethanol 1L Can,ETH/1L/C,158,200,KA2349,31600,11/15/2020,South,Ethanol,2020,November,Bangalore,Karnataka,large
6558,Propanol 1L Can,PROP/1L/C,66,1300,AS9648,85800,3/9/2021,East,Propanol,2021,March,Jorhat ,Assam,small 
5313,Propanol 1L Can,PROP/1L/C,129,1300,MA2350,167700,10/31/2021,West,Propanol,2021,October,Pune,Maharashtra,small 
5221,Ethanol 1L Can,ETH/1L/C,145,200,PU2675,29000,6/9/2020,North,Ethanol,2020,June,Bhatinda ,Punjab,large
5846,Propanol 1L Can,PROP/1L/C,55,1300,AS9648,71500,12/22/2021,East,Propanol,2021,December,Jorhat ,Assam,small 
7260,Ethanol 3L Drum,ETH/3L/D,121,1500,TN2347,181500,5/9/2024,South,Ethanol,2024,May,Chennai,Tamil Nadu,large
5908,Propanol 1L Can,PROP/1L/C,99,1300,WB2346,128700,6/5/2024,East,Propanol,2024,June,Kolkata,West Bengal,large
6859,Propanol 1L Can,PROP/1L/C,181,1300,TN2347,235300,1/11/2024,South,Propanol,2024,January,Chennai,Tamil Nadu,large
6937,Butanol 2L Bottle,BUT/2L/B,77,657,KA2349,50589,1/18/2020,South,Butanol,2020,January,Bangalore,Karnataka,large
5144,Butanol 2L Bottle,BUT/2L/B,67,657,MH2345,44019,9/30/2020,West,Butanol,2020,September,Mumbai,Maharashtra,small 
4585,Ethanol 1L Can,ETH/1L/C,135,200,KA2349,27000,8/18/2021,South,Ethanol,2021,August,Bangalore,Karnataka,large
6977,Propanol 3L Drum ,PROP/3L/D,171,1200,TN2347,205200,4/23/2020,South,Propanol,2020,April,Chennai,Tamil Nadu,large
6514,Propanol 1L Can,PROP/1L/C,40,1300,TL2348,52000,8/29/2022,South,Propanol,2022,August,Hyderabad,Telangana,small 
7272,Propanol 1L Bottle,PROP/1L/B,28,3426,TL2348,95928,10/16/2020,South,Propanol,2020,October,Hyderabad,Telangana,small 
4836,Ethanol 3L Drum,ETH/3L/D,66,1500,TL2348,99000,6/23/2023,South,Ethanol,2023,June,Hyderabad,Telangana,small 
4194,Propanol 1L Bottle,PROP/1L/B,75,3426,RJ4367,256950,8/26/2023,North,Propanol,2023,August,Jaipur,Rajasthan,small 
4705,Propanol 3L Drum ,PROP/3L/D,196,1200,PU2675,235200,1/12/2024,North,Propanol,2024,January,Bhatinda ,Punjab,large
6043,Ethanol 3L Drum,ETH/3L/D,71,1500,AS9648,106500,10/13/2023,East,Ethanol,2023,October,Jorhat ,Assam,small 
7772,Ethanol 3L Drum,ETH/3L/D,37,1500,MH2345,55500,10/14/2020,West,Ethanol,2020,October,Mumbai,Maharashtra,small 
7327,Ethanol 3L Drum,ETH/3L/D,109,1500,KA2349,163500,8/14/2022,South,Ethanol,2022,August,Bangalore,Karnataka,large
7778,Ethanol 1L Can,ETH/1L/C,97,200,WB2346,19400,10/19/2024,East,Ethanol,2024,October,Kolkata,West Bengal,large
6757,Butanol 2L Bottle,BUT/2L/B,61,657,TN2347,40077,7/31/2021,South,Butanol,2021,July,Chennai,Tamil Nadu,large
4420,Ethanol 3L Drum,ETH/3L/D,22,1500,MA2350,33000,6/29/2022,West,Ethanol,2022,June,Pune,Maharashtra,small 
7791,Ethanol 1L Bottle,ETH/1L/B,145,100,RJ4367,14500,8/8/2024,North,Ethanol,2024,August,Jaipur,Rajasthan,small 
4698,Propanol 3L Drum ,PROP/3L/D,172,1200,AS9648,206400,12/5/2022,East,Propanol,2022,December,Jorhat ,Assam,small 
6166,Ethanol 1L Can,ETH/1L/C,31,200,TL2348,6200,2/17/2023,South,Ethanol,2023,February,Hyderabad,Telangana,small 
5534,Propanol 1L Bottle,PROP/1L/B,72,3426,KA2349,246672,5/3/2022,South,Propanol,2022,May,Bangalore,Karnataka,large
7568,Ethanol 3L Drum,ETH/3L/D,145,1500,WB2346,217500,8/7/2023,East,Ethanol,2023,August,Kolkata,West Bengal,large
4410,Propanol 1L Can,PROP/1L/C,91,1300,RJ4367,118300,7/25/2021,North,Propanol,2021,July,Jaipur,Rajasthan,small 
5001,Propanol 1L Bottle,PROP/1L/B,46,3426,TL2348,157596,10/28/2023,South,Propanol,2023,October,Hyderabad,Telangana,small 
